Customer_ID,Propensity_Score,Premium_Plan,Device_Purchase
1095,0.056727584,No,No
1096,0.535867683,No,No
1097,0.284142618,No,No
1098,0.283249709,No,No
1099,0.087221593,No,No
1100,0.953385835,No,No
1101,0.83016646,No,No
1102,0.113834592,No,Yes
1103,0.876598768,No,No
1104,0.682956056,No,No
1105,0.325441132,Yes,No
1106,0.871250554,No,Yes
1107,0.598022188,No,No
1108,0.848669844,No,No
1109,0.469267924,No,No
1110,0.50065104,No,Yes
1111,0.291010029,No,No
1112,0.387692692,No,No
1113,0.567752069,No,No
1114,0.947059224,Yes,No
1115,0.60011776,No,No
1116,0.147378192,No,No
1117,0.006996185,Yes,No
1118,0.850987856,No,No
1119,0.364325423,No,No
1120,0.31496594,No,No
1121,0.800731123,No,No
1122,0.945364299,No,No
1123,0.748045088,Yes,No
1124,0.173847313,No,No
1125,0.391378294,No,No
1126,0.759398552,No,Yes
1127,0.906925815,Yes,No
1128,0.998600064,No,No
1129,0.511560907,No,No
1130,0.822524818,No,No
1131,0.046631643,Yes,Yes
1132,0.28582475,No,No
1133,0.371513403,No,No
1134,0.975523845,No,No
1135,0.003393648,No,No
1136,0.308020738,Yes,Yes
1137,0.93041226,No,No
1138,0.306678235,Yes,No
1139,0.225066766,Yes,No
1140,0.730088511,Yes,No
1141,0.745338893,Yes,No
1142,0.472177883,No,Yes
1143,0.94691747,No,No
1144,0.20270708,No,No
1145,0.913415834,No,No
1146,0.755508077,No,No
1147,0.368208341,Yes,No
1148,0.80690862,No,No
1149,0.133202176,No,No
1150,0.130982493,No,No
1151,0.929937203,No,No
1152,0.094780508,No,No
1153,0.004079607,No,No
1154,0.389030492,Yes,No
1155,0.103850974,No,No
1156,0.863036493,Yes,No
1157,0.922693513,No,No
1158,0.482426364,No,No
1159,0.425471533,No,No
1160,0.539039277,No,No
1161,0.226194625,No,No
1162,0.297965861,Yes,No
1163,0.10097717,Yes,No
1164,0.446450091,No,No
1165,0.611691623,No,No
1166,0.930223734,No,No
1167,0.739073171,No,No
1168,0.723063734,No,No
1169,0.307998962,No,No
1170,0.888293298,No,No
1171,0.946955697,No,No
1172,0.932262937,No,No
1173,0.038803027,Yes,No
1174,0.604350636,Yes,No
1175,0.643225106,No,No
1176,0.29506516,No,No
1177,0.992412183,No,No
1178,0.291187459,No,No
1179,0.216611658,No,No
1180,0.48414565,No,No
1181,0.32314738,No,No
1182,0.92402946,No,No
1183,0.440076731,No,No
1184,0.410149555,No,Yes
1185,0.62586213,Yes,No
1186,0.081114671,Yes,No
1187,0.756732947,No,Yes
1188,0.768398822,Yes,No
1189,0.474025835,No,No
1190,0.955697941,No,No
1191,0.579339111,No,No
1192,0.695236454,No,No
1193,0.924344956,No,Yes
1194,0.666345343,No,No
1195,0.431826008,No,No
1196,0.024771176,No,No
1197,0.728299316,Yes,No
1198,0.964866012,No,No
1199,0.470235124,No,No
1200,0.339768638,No,No
1201,0.519259426,Yes,No
1202,0.728437206,No,Yes
1203,0.000690474,No,No
1204,0.887211723,No,No
1205,0.88636286,No,No
1206,0.541297934,No,No
1207,0.122378766,No,No
1208,0.671805795,No,No
1209,0.137845663,No,No
1210,0.507547151,No,No
1211,0.093629972,No,No
1212,0.589065338,No,Yes
1213,0.318069325,No,No
1214,0.830991415,Yes,No
1215,0.799946126,No,Yes
1216,0.998473875,No,No
1217,0.257503175,No,No
1218,0.061801093,No,No
1219,0.443003265,Yes,No
1220,0.083403335,No,No
1221,0.178499715,Yes,No
1222,0.597300141,No,No
1223,0.592130851,No,No
1224,0.043327478,No,No
1225,0.442904751,Yes,No
1226,0.530218693,No,No
1227,0.268024238,No,No
1228,0.872043182,No,Yes
1229,0.161098648,No,No
1230,0.253901805,No,Yes
1231,0.156994415,No,No
1232,0.116546634,No,No
1233,0.878979184,Yes,No
1234,0.277859165,No,No
1235,0.722524019,No,No
1236,0.42798236,No,No
1237,0.635873481,No,No
1238,0.928176196,No,No
1239,0.844607867,Yes,No
1240,0.068986392,No,No
1241,0.845202535,No,No
1242,0.451823515,No,No
1243,0.350145727,No,No
1244,0.672387925,No,No
1245,0.950207873,No,No
1246,0.094135498,No,No
1247,0.76807703,Yes,No
1248,0.203508031,Yes,Yes
1249,0.380136123,No,Yes
1250,0.873823016,No,No
1251,0.545799184,No,No
1252,0.067456648,No,No
1253,0.50804855,No,No
1254,0.789641902,No,No
1255,0.528880588,No,Yes
1256,0.166889239,No,No
1257,0.445041075,No,Yes
1258,0.924345368,No,No
1259,0.65820399,No,No
1260,0.729886507,No,No
1261,0.785936507,No,No
1262,0.090693424,No,No
1263,0.581536559,No,No
1264,0.375915193,No,No
1265,0.139159164,No,No
1266,0.202709558,Yes,No
1267,0.781160474,No,No
1268,0.161489105,Yes,No
1269,0.312418607,No,No
1270,0.284873338,No,No
1271,0.048630364,Yes,No
1272,0.462158449,No,No
1273,0.765929842,Yes,No
1274,0.022152633,Yes,No
1275,0.11255145,Yes,No
1276,0.72018668,No,No
1277,0.593580991,Yes,No
1278,0.715247614,Yes,No
1279,0.230103955,No,No
1280,0.803768783,Yes,Yes
1281,0.47987106,No,No
1282,0.610301974,No,No
1283,0.092153417,No,No
1284,0.205031583,No,No
1285,0.773357882,Yes,No
1286,0.223908441,No,No
1287,0.092529828,No,No
1288,0.597203282,No,No
1289,0.547936516,No,No
1290,0.607893929,Yes,No
1291,0.618305496,No,No
1292,0.500197346,No,No
1293,0.493773921,No,No
1294,0.924165565,No,No
1295,0.533881725,No,No
1296,0.617300202,No,Yes
1297,0.266969392,No,No
1298,0.871093201,No,No
1299,0.024368093,No,No
1300,0.557226762,Yes,No
1301,0.383850295,No,No
1302,0.603904196,No,No
1303,0.36017205,No,No
1304,0.717687912,No,No
1305,0.020331443,No,No
1306,0.405889439,No,Yes
1307,0.8312636,No,No
1308,0.250200718,Yes,No
1309,0.052750878,Yes,No
1310,0.496524075,No,No
1311,0.976533461,No,No
1312,0.064158562,No,No
1313,0.070056493,No,No
1314,0.595116565,No,No
1315,0.250067713,No,No
1316,0.410231234,Yes,No
1317,0.830507153,No,No
1318,0.198848684,No,No
1319,0.719299937,No,No
1320,0.504485513,No,No
1321,0.904957692,No,No
1322,0.972962,No,No
1323,0.484960786,No,No
1324,0.584647059,No,No
1325,0.745842541,No,No
1326,0.318674142,No,No
1327,0.226740351,No,No
1328,0.964685172,Yes,No
1329,0.432615391,No,No
1330,0.001590827,No,No
1331,0.837718299,Yes,No
1332,0.599664161,No,No
1333,0.168558563,No,No
1334,0.030139693,No,No
1335,0.291482431,No,No
1336,0.927887095,No,No
1337,0.93349117,No,No
1338,0.311003486,No,No
1339,0.835930993,No,No
1340,0.441845323,No,No
1341,0.654344749,No,No
1342,0.334443876,No,No
1343,0.515972596,No,No
1344,0.293779447,No,No
1345,0.061114362,No,No
1346,0.139378186,Yes,No
1347,0.290674494,No,No
1348,0.976253784,No,No
1349,0.96567215,No,Yes
1350,0.827663342,Yes,No
1351,0.232506051,No,No
1352,0.441602141,No,No
1353,0.439782838,No,No
1354,0.386973245,No,No
1355,0.044880305,No,No
1356,0.534527374,Yes,No
1357,0.072811992,Yes,No
1358,0.801918681,Yes,No
1359,0.691307143,No,No
1360,0.352737007,No,No
1361,0.647136382,No,No
1362,0.233037007,No,No
1363,0.265250065,No,No
1364,0.314133517,No,No
1365,0.7970116,No,No
1366,0.210691347,No,No
1367,0.562781227,No,No
1368,0.200467114,No,No
1369,0.285037425,No,No
1370,0.235481293,Yes,No
1371,0.645004671,No,No
1372,0.526728944,Yes,No
1373,0.721299146,No,No
1374,0.219943437,No,No
1375,0.009148536,No,Yes
1376,0.680509567,No,No
1377,0.114853958,No,No
1378,0.246305224,No,No
1379,0.305686152,No,No
1380,0.746802092,No,No
1381,0.625891811,No,Yes
1382,0.184265437,No,No
1383,0.597887811,No,No
1384,0.708147995,Yes,No
1385,0.388897203,No,No
1386,0.245952914,No,No
1387,0.678982773,No,Yes
1388,0.6108912,No,No
1389,0.077912158,No,No
1390,0.66667964,No,No
1391,0.488517933,No,No
1392,0.753368957,No,No
1393,0.190717542,No,No
1394,0.258216418,No,No
1395,0.543312739,No,No
1396,0.481733528,No,Yes
1397,0.386365371,No,No
1398,0.746033314,No,No
1399,0.564751564,Yes,No
1400,0.710271854,No,No
1401,0.153254962,No,No
1402,0.728988295,No,No
1403,0.461528108,No,No
1404,0.033767936,No,No
1405,0.234491554,No,No
1406,0.025756392,No,No
1407,0.456874522,No,No
1408,0.325879761,No,No
1409,0.98744956,No,No
1410,0.868504117,No,No
1411,0.82567086,Yes,Yes
1412,0.501116549,Yes,No
1413,0.807087499,No,No
1414,0.266869647,No,No
1415,0.560649468,No,No
1416,0.392918061,No,No
1417,0.171341912,No,No
1418,0.072613431,No,No
1419,0.558218383,No,No
1420,0.097639135,No,No
1421,0.718003097,No,No
1422,0.921468479,No,No
1423,0.16210611,No,No
1424,0.470938579,No,No
1425,0.738774593,No,No
1426,0.286839661,Yes,No
1427,0.92076452,No,No
1428,0.888465559,No,No
1429,0.103754356,No,No
1430,0.027399772,Yes,No
1431,0.976458483,Yes,No
1432,0.956475025,No,Yes
1433,0.422285604,No,No
1434,0.050563324,No,No
1435,0.618875553,No,No
1436,0.293410107,No,No
1437,0.936722987,No,Yes
1438,0.794661925,No,No
1439,0.649593784,No,Yes
1440,0.284503848,No,No
1441,0.701268579,No,No
1442,0.289168267,Yes,No
1443,0.037630984,No,No
1444,0.508434588,No,No
1445,0.488684545,No,No
1446,0.763005973,Yes,No
1447,0.865673882,No,No
1448,0.354468489,No,No
1449,0.44947301,No,No
1450,0.47040042,No,No
1451,0.324224084,No,No
1452,0.743386924,No,No
1453,0.522101185,No,No
1454,0.913955774,No,No
1455,0.650310772,No,Yes
1456,0.211896559,No,Yes
1457,0.164808649,No,No
1458,0.372384338,Yes,No
1459,0.34692654,No,No
1460,0.407131825,No,No
1461,0.18359107,No,No
1462,0.97822267,Yes,No
1463,0.145709773,No,No
1464,0.652648774,No,No
1465,0.013069235,No,No
1466,0.406961038,No,No
1467,0.309183399,No,No
1468,0.382024638,No,No
1469,0.498077345,Yes,No
1470,0.600375002,No,No
1471,0.583511345,No,No
1472,0.63071367,No,No
1473,0.844547683,No,Yes
1474,0.886717156,No,No
1475,0.737250301,No,No
1476,0.078942243,No,No
1477,0.961292392,Yes,No
1478,0.947398086,Yes,No
1479,0.711703795,No,No
1480,0.517439071,No,No
1481,0.250618358,No,No
1482,0.756351139,Yes,No
1483,0.877860179,No,No
1484,0.665187601,Yes,No
1485,0.629072633,No,Yes
1486,0.193004705,No,No
1487,0.357796523,No,No
1488,0.723136222,No,No
1489,0.016898739,No,No
1490,0.641264277,Yes,No
1491,0.766670301,No,No
1492,0.334704486,No,No
1493,0.076167769,No,No
1494,0.819119379,No,No
1495,0.141836829,No,No
1496,0.370801106,No,Yes
1497,0.707254105,No,No
1498,0.816985988,No,No
1499,0.862381918,Yes,No
1500,0.530417192,No,No
1501,0.475871696,Yes,No
1502,0.848317277,No,No
1503,0.563077095,No,No
1504,0.578650728,Yes,No
1505,0.433973368,Yes,Yes
1506,0.372813972,No,No
1507,0.480540857,No,No
1508,0.364847494,Yes,No
1509,0.34354645,No,No
1510,0.993664342,No,No
1511,0.336213494,No,No
1512,0.256383748,Yes,No
1513,0.35392409,No,No
1514,0.590781341,No,No
1515,0.910990487,No,No
1516,0.78786425,No,No
1517,0.842241139,No,No
1518,0.859008611,No,No
1519,0.920528396,Yes,No
1520,0.235071233,No,No
1521,0.458366031,Yes,No
1522,0.385197667,No,No
1523,0.381876995,No,No
1524,0.652283652,No,No
1525,0.40180306,No,No
1526,0.616330306,No,No
1527,0.382279364,Yes,No
1528,0.311128183,No,No
1529,0.353077178,No,No
1530,0.803757056,No,No
1531,0.601051036,No,No
1532,0.973997733,Yes,No
1533,0.832656226,No,No
1534,0.485780608,No,No
1535,0.242376335,No,No
1536,0.673909111,No,No
1537,0.726646027,No,No
1538,0.46417598,No,No
1539,0.229922132,No,No
1540,0.557238318,No,No
1541,0.253829252,No,No
1542,0.939998318,No,No
1543,0.628884248,No,No
1544,0.291930962,No,No
1545,0.215730688,Yes,No
1546,0.716723283,No,No
1547,0.70779328,Yes,No
1548,0.597132232,No,No
1549,0.614301025,No,No
1550,0.603869003,No,No
1551,0.360103447,No,No
1552,0.93741441,No,No
1553,0.479278464,No,No
1554,0.0203279,Yes,No
1555,0.348361342,No,No
1556,0.130282579,Yes,No
1557,0.363383791,No,No
1558,0.608262485,No,No
1559,0.022664475,Yes,No
1560,0.870200531,No,No
1561,0.610309118,No,No
1562,0.295371876,No,No
1563,0.311205174,No,No
1564,0.465668177,No,No
1565,0.248091806,Yes,No
1566,0.004341928,No,No
1567,0.026557448,No,No
1568,0.357740672,Yes,No
1569,0.124221677,No,No
1570,0.022363675,No,No
1571,0.85926927,Yes,No
1572,0.274137314,No,No
1573,0.503122577,No,No
1574,0.179409084,No,No
1575,0.046724972,No,No
1576,0.744866299,No,No
1577,0.124956855,No,No
1578,0.025716902,No,No
1579,0.587230328,No,No
1580,0.013467572,No,No
1581,0.436285945,No,Yes
1582,0.288836048,No,No
1583,0.319417985,No,No
1584,0.003899043,No,No
1585,0.96434608,No,No
1586,0.516963102,No,No
1587,0.572512133,No,No
1588,0.666122485,No,No
1589,0.797521791,No,No
1590,0.607909116,Yes,No
1591,0.762198105,No,Yes
1592,0.448735294,No,No
1593,0.37127514,No,No
1594,0.823133907,No,No
1595,0.865310524,Yes,No
1596,0.13780667,No,Yes
1597,0.542660187,No,No
1598,0.68364243,No,No
1599,0.083598737,No,No
1600,0.929596817,No,No
1601,0.520109773,No,No
1602,0.645457417,Yes,No
1603,0.178242748,No,No
1604,0.26443469,No,No
1605,0.121001217,No,Yes
1606,0.263998722,No,No
1607,0.492396765,No,Yes
1608,0.833629599,Yes,No
1609,0.533723415,No,No
1610,0.244463598,Yes,No
1611,0.044621075,No,No
1612,0.621969836,Yes,No
1613,0.420159897,Yes,Yes
1614,0.984353867,No,No
1615,0.779759885,No,No
1616,0.808362819,No,No
1617,0.012235023,No,No
1618,0.777795333,No,No
1619,0.194613311,Yes,No
1620,0.585795872,No,No
1621,0.447421572,No,No
1622,0.571603851,No,Yes
1623,0.133443529,Yes,No
1624,0.456891681,No,No
1625,0.036944686,No,No
1626,0.040999348,No,Yes
1627,0.657738131,No,No
1628,0.951698373,No,No
1629,0.777392919,No,Yes
1630,0.469155781,Yes,No
1631,0.05587074,No,No
1632,0.045020149,No,No
1633,0.157892261,No,No
1634,0.975810504,No,No
1635,0.398661066,No,No
1636,0.843407292,No,No
1637,0.705142439,No,No
1638,0.605428659,No,No
1639,0.947826112,No,No
1640,0.230411571,No,Yes
1641,0.454889662,No,Yes
1642,0.864722966,No,No
1643,0.551761308,No,No
1644,0.24644514,No,No
1645,0.208916417,No,No
1646,0.752881001,No,Yes
1647,0.012788894,No,No
1648,0.914192077,No,No
1649,0.018417988,No,No
1650,0.630989047,No,No
1651,0.604747961,No,Yes
1652,0.578411151,No,No
1653,0.474343051,No,No
1654,0.852430333,No,No
1655,0.65933287,Yes,No
1656,0.781862281,No,No
1657,0.115521806,No,No
1658,0.049898637,No,No
1659,0.028528509,No,No
1660,0.147205985,Yes,No
1661,0.66700789,No,No
1662,0.494021756,No,Yes
1663,0.752252256,No,No
1664,0.191730337,No,No
1665,0.366963042,No,No
1666,0.888497549,No,No
1667,0.935714546,No,Yes
1668,0.921729155,No,No
1669,0.818305044,No,Yes
1670,0.688235879,Yes,No
1671,0.913677894,No,Yes
1672,0.714181592,Yes,Yes
1673,0.953936249,No,No
1674,0.024788332,No,No
1675,0.921642086,No,No
1676,0.555740536,Yes,Yes
1677,0.111797752,No,No
1678,0.21491127,No,Yes
1679,0.852159284,No,No
1680,0.506116955,No,No
1681,0.982817723,Yes,No
1682,0.11753111,No,No
1683,0.412503464,Yes,No
1684,0.331874443,No,No
1685,0.516135436,Yes,No
1686,0.633437819,No,No
1687,0.661629469,Yes,No
1688,0.00129588,No,No
1689,0.088960434,No,No
1690,0.035063834,No,No
1691,0.864599146,No,No
1692,0.313292253,No,No
1693,0.367063442,No,No
1694,0.450371249,Yes,No
1695,0.849304397,Yes,No
1696,0.014166261,No,No
1697,0.118618274,No,No
1698,0.685163122,No,Yes
1699,0.963892523,No,No
1700,0.642786421,Yes,No
1701,0.261123468,No,No
1702,0.519864429,No,No
1703,0.974980476,No,No
1704,0.528076547,Yes,No
1705,0.37350763,No,No
1706,0.383425555,No,No
1707,0.967033509,Yes,Yes
1708,0.718916527,No,No
1709,0.687172856,No,No
1710,0.232054322,No,No
1711,0.559484638,No,No
1712,0.356745199,No,No
1713,0.240201526,No,No
1714,0.895552286,No,No
1715,0.383155809,No,No
1716,0.282787162,No,No
1717,0.931720397,No,No
1718,0.197346396,Yes,No
1719,0.745504785,No,No
1720,0.652747144,No,No
1721,0.920484428,No,No
1722,0.832047138,No,Yes
1723,0.705295218,No,Yes
1724,0.314571661,No,No
1725,0.495569011,Yes,No
1726,0.944495761,Yes,Yes
1727,0.023202631,No,No
1728,0.794331824,No,No
1729,0.25181035,Yes,No
1730,0.185016943,Yes,Yes
1731,0.232224614,Yes,No
1732,0.059750991,No,No
1733,0.991979824,No,No
1734,0.869869143,No,No
1735,0.521055969,No,No
1736,0.715103179,No,No
1737,0.556595363,No,No
1738,0.811578944,No,No
1739,0.844765192,No,No
1740,0.232790428,Yes,No
1741,0.459747771,No,No
1742,0.634847734,No,No
1743,0.978440831,No,No
1744,0.682689379,No,No
1745,0.897635011,No,Yes
1746,0.846112051,No,No
1747,0.582063064,No,No
1748,0.89365536,No,No
1749,0.377421728,No,No
1750,0.37928353,No,No
1751,0.780965643,No,No
1752,0.134543666,Yes,No
1753,0.305825217,Yes,No
1754,0.608572451,No,No
1755,0.420065599,No,No
1756,0.94072371,Yes,No
1757,0.95850607,No,No
1758,0.502581309,No,No
1759,0.53906189,Yes,No
1760,0.724627092,No,No
1761,0.457264925,No,No
1762,0.190098468,Yes,No
1763,0.746969169,No,No
1764,0.737785889,No,Yes
1765,0.244981103,No,No
1766,0.83291652,No,No
1767,0.613649196,No,No
1768,0.23630161,Yes,No
1769,0.652039144,No,No
1770,0.233609526,No,No
1771,0.265232954,No,No
1772,0.848009307,Yes,No
1773,0.929491569,No,No
1774,0.256882658,No,No
1775,0.928051037,No,No
1776,0.238798847,Yes,Yes
1777,0.117267366,No,No
1778,0.058223878,No,No
1779,0.242113241,Yes,No
1780,0.385246541,No,No
1781,0.92754838,No,No
1782,0.242158,No,No
1783,0.365465345,No,No
1784,0.734155875,No,No
1785,0.302074088,No,Yes
1786,0.684368152,No,No
1787,0.432077819,Yes,No
1788,0.196444953,No,No
1789,0.734058901,No,No
1790,0.027038833,No,No
1791,0.292334825,Yes,Yes
1792,0.356181539,No,No
1793,0.458218255,No,No
1794,0.679869232,Yes,No
1795,0.459404994,No,No
1796,0.594324112,No,No
1797,0.595779078,Yes,No
1798,0.37327165,No,No
1799,0.933971266,No,No
1800,0.955853831,No,No
1801,0.581850884,No,No
1802,0.07169088,No,No
1803,0.491127564,No,No
1804,0.184419327,No,Yes
1805,0.483214522,No,No
1806,0.188483154,No,No
1807,0.703855246,No,No
1808,0.08042912,Yes,No
1809,0.953304076,No,No
1810,0.195375889,No,No
1811,0.660656336,No,No
1812,0.916962351,Yes,No
1813,0.247886314,No,No
1814,0.934296899,Yes,No
1815,0.388674666,Yes,No
1816,0.960530817,No,No
1817,0.971363858,Yes,No
1818,0.188079905,No,No
1819,0.831087337,No,No
1820,0.193421013,No,No
1821,0.22644062,No,No
1822,0.084126504,No,No
1823,0.156536946,No,No
1824,0.632218968,Yes,No
1825,0.44925273,No,No
1826,0.790944237,No,No
1827,0.331996815,No,No
1828,0.968624567,No,No
1829,0.049872541,No,No
1830,0.062935954,No,No
1831,0.701374899,No,No
1832,0.887538885,No,No
1833,0.795500192,Yes,No
1834,0.489817088,No,No
1835,0.269641361,No,No
1836,0.013451529,No,No
1837,0.509451454,Yes,No
1838,0.475636197,No,No
1839,0.344245899,No,No
1840,0.578072788,Yes,No
1841,0.728814697,Yes,No
1842,0.700888236,Yes,No
1843,0.263252842,No,No
1844,0.585303689,No,No
1845,0.148774479,No,No
1846,0.121601844,No,No
1847,0.785855836,No,No
1848,0.693745902,No,Yes
1849,0.767928901,No,No
1850,0.152462274,No,Yes
1851,0.914618589,No,No
1852,0.133111613,No,No
1853,0.870036968,No,No
1854,0.352379291,No,Yes
1855,0.105434093,No,No
1856,0.286768961,Yes,No
1857,0.181448014,Yes,No
1858,0.490669719,No,No
1859,0.949745348,No,No
1860,0.327871162,No,No
1861,0.612098986,Yes,No
1862,0.891720876,No,No
1863,0.63007393,No,No
1864,0.362199141,No,No
1865,0.990839127,No,No
1866,0.187413601,Yes,No
1867,0.523256015,No,No
1868,0.796705499,No,No
1869,0.00064887,No,No
1870,0.702043252,Yes,No
1871,0.266498897,No,No
1872,0.169726723,No,No
1873,0.274194463,No,Yes
1874,0.966816426,No,No
1875,0.891935259,Yes,No
1876,0.213754456,No,Yes
1877,0.117026773,No,Yes
1878,0.364152605,No,No
1879,0.59233648,Yes,No
1880,0.867144629,No,No
1881,0.966090125,No,No
1882,0.751153368,No,No
1883,0.599007213,No,Yes
1884,0.142332026,Yes,No
1885,0.074028376,Yes,No
1886,0.596026879,No,No
1887,0.539064106,No,No
1888,0.846088108,Yes,No
1889,0.322605851,No,No
1890,0.039690857,Yes,No
1891,0.423708269,No,No
1892,0.969182304,No,No
1893,0.795574905,No,No
1894,0.033772174,No,No
1895,0.874678904,No,No
1896,0.47168949,No,No
1897,0.364768032,Yes,No
1898,0.346739541,No,Yes
1899,0.595144253,No,No
1900,0.530599418,No,No
1901,0.656627244,No,Yes
1902,0.573641465,No,No
1903,0.143944575,No,No
