Customer_ID,Call_Duration_sec,Data_Usage_MB,Plan_Type,Monthly_Bill,Network_Type,City,State,Num_Calls,Num_SMS,Service_Requests
c93b8ba5,2819,2699.2,Postpaid,166.12,5G,Houston,TX,472,12,5
4cf29354,2147,3795.63,Postpaid,191.34,3G,New York,NY,138,156,8
120aad7b,3542,780.88,Postpaid,146.04,4G,San Antonio,TX,310,119,8
77c5e8ec,1490,3783.05,Postpaid,156.23,4G,New York,NY,218,300,1
e4001df5,587,2891.98,Postpaid,95.64,4G,Philadelphia,PA,420,233,3
8c52d796,3017,3771.73,Prepaid,31.47,3G,Dallas,TX,43,273,8
8ae99bc6,1338,2825.91,Prepaid,17.04,3G,San Diego,CA,425,146,10
1d8c8c75,159,2688.6,Postpaid,117.7,5G,Los Angeles,CA,340,170,8
21e5d3f2,2982,4765.38,Postpaid,138.56,5G,San Diego,CA,56,113,2
d683211c,2355,826.66,Prepaid,11.6,3G,Dallas,TX,371,184,2
a5c988c4,2166,1815.81,Prepaid,178.88,4G,Chicago,IL,181,272,1
6184261e,1423,478.22,Postpaid,134.26,5G,Philadelphia,PA,333,22,4
5444988b,2660,3476.21,Postpaid,46.56,5G,Philadelphia,PA,201,78,5
8d38552e,1006,3157.09,Postpaid,138.51,4G,Houston,TX,25,152,10
426dccaf,101,2706.92,Postpaid,74.0,3G,New York,NY,231,100,4
a28393b0,1535,933.26,Postpaid,95.87,5G,San Jose,CA,497,83,6
574586bb,3258,3688.37,Postpaid,93.56,4G,San Diego,CA,156,19,0
ae80116c,1957,2949.35,Postpaid,184.85,4G,Phoenix,AZ,308,242,2
e5f4bb90,2235,4398.53,Prepaid,152.62,3G,Houston,TX,397,217,9
d6c1b5db,2524,3391.37,Postpaid,143.21,5G,Philadelphia,PA,488,210,0
b1525185,1781,2616.38,Postpaid,23.54,5G,New York,NY,369,200,2
3eabc414,1108,4676.99,Prepaid,132.59,3G,Philadelphia,PA,297,86,2
aef76c85,1844,1793.51,Prepaid,60.82,4G,Dallas,TX,320,204,1
639465f6,382,969.79,Postpaid,179.57,5G,Dallas,TX,2,231,5
2e89e4f8,3184,1591.31,Postpaid,53.51,3G,Philadelphia,PA,203,195,2
7776c654,256,1020.47,Prepaid,131.96,4G,Dallas,TX,358,268,0
71c983d2,2324,3255.02,Prepaid,59.59,3G,Los Angeles,CA,61,277,0
ce918beb,3306,1090.47,Prepaid,181.35,3G,Philadelphia,PA,436,287,6
c6211cee,334,646.95,Postpaid,148.33,3G,San Diego,CA,250,293,7
e2f22b8d,1834,2069.06,Postpaid,109.37,4G,San Antonio,TX,406,220,0
a5ae6c78,3059,3077.39,Postpaid,77.03,5G,Dallas,TX,256,225,1
6c76189d,1790,535.56,Prepaid,188.72,4G,New York,NY,495,127,6
3db95877,426,4823.83,Postpaid,164.05,5G,San Diego,CA,153,241,8
ceb636dc,1460,1165.1,Postpaid,64.7,5G,Dallas,TX,334,240,7
29f2cb1f,2776,4698.77,Prepaid,47.52,5G,Los Angeles,CA,249,253,8
76dfd073,780,1384.82,Postpaid,68.39,4G,San Jose,CA,471,119,0
196074ce,1778,4989.37,Prepaid,170.47,3G,Dallas,TX,161,55,3
b50e5397,1761,1841.46,Postpaid,82.54,4G,New York,NY,344,86,10
614e8283,2863,3021.42,Prepaid,90.6,4G,San Diego,CA,499,36,5
19b526e4,2060,4289.16,Prepaid,158.2,4G,Chicago,IL,384,245,0
79148356,2713,4157.34,Postpaid,20.37,5G,San Jose,CA,149,73,5
877b914d,1560,3490.93,Prepaid,171.72,4G,Los Angeles,CA,337,201,9
81798879,2614,2264.94,Postpaid,65.6,4G,Philadelphia,PA,303,88,8
8b66330b,1427,4911.28,Postpaid,199.3,4G,San Diego,CA,472,27,5
064ab42c,384,3148.46,Postpaid,182.56,4G,Los Angeles,CA,2,139,5
69453a7b,1156,3498.69,Postpaid,129.78,5G,Los Angeles,CA,27,203,0
39920a8d,2626,4828.49,Postpaid,174.21,5G,New York,NY,492,1,7
4aae8acf,3258,1695.63,Prepaid,103.6,4G,Los Angeles,CA,435,107,10
bc91e8ce,1384,4697.2,Postpaid,191.74,3G,Philadelphia,PA,485,11,1
899f881b,2638,1074.57,Postpaid,93.29,4G,Philadelphia,PA,109,92,10
13b1d1d4,1494,2275.72,Prepaid,62.95,3G,Los Angeles,CA,271,111,10
21f804fb,1292,2403.93,Postpaid,152.96,5G,Phoenix,AZ,241,34,5
44b85641,2839,932.95,Prepaid,72.31,3G,San Antonio,TX,365,24,10
9b8ccc5c,1258,2620.41,Postpaid,63.26,3G,Houston,TX,462,12,5
cc0939e2,3221,1329.8,Prepaid,161.32,5G,Philadelphia,PA,49,278,5
2a0b10b7,542,3682.94,Postpaid,31.02,4G,New York,NY,271,93,9
dbefecad,935,4161.26,Prepaid,128.72,4G,New York,NY,499,141,5
0c93589d,3299,4115.05,Postpaid,67.72,4G,Dallas,TX,142,137,2
9d84e603,2998,200.63,Postpaid,161.74,5G,Dallas,TX,87,169,8
7c3bff92,2471,4484.84,Postpaid,14.41,3G,San Diego,CA,35,146,4
232b2ef9,589,820.36,Prepaid,189.82,4G,Los Angeles,CA,301,141,3
af603890,3361,3036.45,Postpaid,155.68,4G,San Jose,CA,405,17,7
86817367,1447,2994.62,Postpaid,57.62,4G,San Diego,CA,490,105,7
d0af2d1d,1444,4008.56,Prepaid,148.67,3G,Los Angeles,CA,345,0,3
8bbf5cf8,3096,3303.93,Postpaid,169.62,5G,Los Angeles,CA,179,136,1
24d68a7d,429,4640.93,Prepaid,112.92,4G,Dallas,TX,361,37,0
26424890,2167,313.03,Postpaid,131.09,5G,New York,NY,158,272,3
e65ba3d0,2495,838.28,Postpaid,54.82,4G,Houston,TX,495,117,8
7c64cf13,2601,3835.39,Postpaid,107.5,4G,Houston,TX,419,176,1
bf68c2f5,1980,2911.72,Prepaid,35.64,3G,Dallas,TX,190,100,8
206ea0bf,1496,1063.51,Prepaid,125.37,4G,Los Angeles,CA,322,191,0
a7ab5273,2932,3400.85,Prepaid,73.17,3G,New York,NY,240,160,1
076b47e0,2647,2812.15,Prepaid,53.92,4G,Houston,TX,469,32,5
34da2868,2503,659.82,Prepaid,181.77,3G,San Jose,CA,359,186,3
3756d522,763,2743.22,Postpaid,195.2,4G,Phoenix,AZ,64,269,4
f88f8e21,1960,1955.56,Prepaid,127.39,5G,Dallas,TX,169,150,6
5ad9c6aa,2325,3170.35,Postpaid,84.08,4G,San Diego,CA,197,22,0
ded303ce,2077,2021.57,Prepaid,137.79,5G,San Diego,CA,49,35,6
35b13e23,118,1777.11,Prepaid,146.38,3G,Dallas,TX,285,257,2
f7639f82,1778,3992.28,Postpaid,191.18,3G,Philadelphia,PA,235,280,9
c67c9f25,498,4296.88,Postpaid,180.07,5G,San Jose,CA,392,27,5
a1eb9038,2160,3413.67,Postpaid,195.48,4G,Phoenix,AZ,30,190,0
7fd4d48a,1909,2736.81,Prepaid,72.97,5G,Dallas,TX,154,73,3
abf417ac,2586,3687.72,Prepaid,109.21,4G,Dallas,TX,345,214,6
b9348e11,2174,2586.1,Postpaid,29.51,4G,San Jose,CA,121,86,2
5728739b,2785,952.82,Prepaid,78.05,5G,Dallas,TX,461,48,4
847c25f4,2860,1734.08,Postpaid,58.08,4G,San Diego,CA,380,58,6
32ea5522,3511,111.78,Prepaid,100.69,3G,Philadelphia,PA,114,172,6
503dba67,1369,4795.66,Prepaid,40.97,3G,San Jose,CA,76,167,6
176527b4,2504,4772.37,Prepaid,65.08,4G,Chicago,IL,55,83,4
d5a66cb9,1792,2889.13,Postpaid,29.2,4G,Dallas,TX,441,294,1
17a33caa,1689,3412.63,Postpaid,146.89,5G,San Jose,CA,416,101,10
4d6431e4,951,930.56,Postpaid,189.18,3G,Los Angeles,CA,344,5,1
56f3d6d1,1816,3495.52,Postpaid,140.6,5G,Philadelphia,PA,206,131,10
b4bcf976,1229,922.11,Prepaid,115.84,5G,Chicago,IL,348,245,7
9fc6a913,169,4203.73,Prepaid,58.53,4G,Philadelphia,PA,298,295,5
14c57f84,1404,3192.73,Postpaid,25.56,3G,Dallas,TX,335,46,4
bb985472,3096,1162.75,Postpaid,183.25,3G,San Antonio,TX,364,75,5
d90ed313,912,4224.45,Postpaid,137.34,5G,Philadelphia,PA,197,186,3
5f5acd2c,2765,539.26,Prepaid,186.67,3G,Dallas,TX,37,197,9
ba199bfa,715,2571.22,Prepaid,146.76,3G,Philadelphia,PA,149,92,8
06b05a3a,1586,68.53,Postpaid,149.98,5G,Houston,TX,159,25,2
0d4b1d9a,2839,4236.5,Postpaid,36.99,3G,Dallas,TX,313,57,2
5d52936b,2205,4240.98,Postpaid,137.29,3G,Houston,TX,104,140,4
a0dfd7a1,59,1229.2,Postpaid,153.2,3G,Phoenix,AZ,120,244,9
fb76a3ae,2944,1426.07,Postpaid,75.75,5G,Dallas,TX,50,137,8
c79b79e3,1189,1359.21,Prepaid,144.55,3G,Phoenix,AZ,44,281,9
763aabaa,86,272.02,Postpaid,85.45,3G,Philadelphia,PA,498,153,5
1e896f87,1579,1341.49,Postpaid,73.71,3G,New York,NY,277,36,9
7a9900fc,3579,3203.25,Prepaid,36.27,3G,San Jose,CA,135,124,6
d9d6929c,2751,1496.98,Prepaid,197.51,3G,Chicago,IL,228,102,4
fe265a9e,2036,875.25,Postpaid,82.0,3G,San Jose,CA,174,253,1
e5c98916,3302,1522.27,Prepaid,129.14,3G,San Jose,CA,228,257,7
989ee3b4,1826,4769.01,Postpaid,131.12,5G,Dallas,TX,398,65,5
f6014dab,952,331.18,Prepaid,81.09,3G,Houston,TX,88,136,3
eb902140,3198,3541.59,Prepaid,93.18,4G,Philadelphia,PA,340,271,6
2742061a,946,2549.34,Prepaid,171.6,4G,San Antonio,TX,116,212,8
5b38589b,111,2830.76,Prepaid,74.93,4G,San Antonio,TX,499,85,7
2e2bd8f6,33,1582.27,Prepaid,173.25,5G,San Antonio,TX,420,190,10
df09cb66,207,4554.62,Postpaid,136.85,4G,Los Angeles,CA,181,173,6
3e6c140b,2995,4236.64,Postpaid,171.13,5G,Houston,TX,49,199,2
504dd7a1,1974,3729.97,Prepaid,194.23,4G,Houston,TX,209,37,3
56eecd8e,3174,362.39,Prepaid,36.94,3G,Dallas,TX,23,113,4
ab5f94fc,2205,4898.44,Postpaid,116.19,3G,San Diego,CA,201,178,3
9a71f26f,646,1030.17,Postpaid,15.04,5G,San Jose,CA,239,239,0
d3247849,931,3850.64,Prepaid,88.76,5G,Dallas,TX,62,101,2
59c81454,889,3972.21,Prepaid,63.34,3G,San Diego,CA,40,36,3
c5e58a89,1979,1408.7,Prepaid,168.06,3G,Phoenix,AZ,332,73,10
1d4f4412,3336,85.58,Postpaid,95.1,3G,Philadelphia,PA,403,212,1
534f84ad,1081,4213.64,Postpaid,103.52,4G,Philadelphia,PA,183,181,0
0caa36aa,2513,1142.43,Postpaid,106.74,3G,New York,NY,64,38,6
7f3a40e0,3284,4.89,Postpaid,180.01,4G,Houston,TX,25,129,10
5e06a130,1769,2569.85,Postpaid,126.5,5G,Dallas,TX,287,96,0
4777be83,3281,1039.08,Prepaid,70.53,5G,Philadelphia,PA,442,25,8
7b35f334,2936,1918.16,Prepaid,143.48,5G,New York,NY,379,49,2
7fd014a2,1490,881.04,Prepaid,115.82,4G,Dallas,TX,290,228,4
bbc81b2c,373,4959.07,Prepaid,180.08,3G,Chicago,IL,127,168,6
b4ccfa10,362,714.18,Postpaid,106.6,3G,Houston,TX,258,292,3
728ad60c,1533,2518.62,Postpaid,118.39,5G,New York,NY,334,287,2
2bb0998c,1939,4790.54,Prepaid,21.34,3G,San Jose,CA,178,296,5
bf79b74b,987,3651.84,Prepaid,17.66,3G,Phoenix,AZ,229,291,3
153b5b3c,2665,3689.54,Postpaid,46.03,5G,San Antonio,TX,59,294,3
0dd034c6,702,279.85,Postpaid,146.6,5G,San Diego,CA,42,225,6
ac4328e3,2102,1087.92,Postpaid,65.82,3G,New York,NY,466,89,10
ce6a1ccb,2457,4839.68,Prepaid,74.34,5G,Houston,TX,340,178,10
8f56bcbd,3119,924.47,Prepaid,45.39,3G,Chicago,IL,150,285,7
00088fec,458,2902.25,Prepaid,128.51,4G,San Diego,CA,194,168,2
f10904d9,1136,959.98,Prepaid,132.42,4G,Philadelphia,PA,232,136,1
4386852c,139,2769.44,Postpaid,79.59,3G,Phoenix,AZ,466,135,5
b65b162e,1508,4209.62,Postpaid,182.76,5G,Los Angeles,CA,241,278,5
19ee5b0a,2239,3150.73,Postpaid,118.33,3G,New York,NY,450,199,8
27cac1bc,2953,366.23,Postpaid,60.92,3G,Chicago,IL,483,274,10
6048f9f5,2296,753.52,Postpaid,147.07,3G,Dallas,TX,131,10,9
baf83a04,1802,481.09,Postpaid,60.38,5G,San Antonio,TX,300,199,4
17ec4482,1401,4810.46,Prepaid,60.72,5G,Houston,TX,2,158,5
5b783865,2643,4431.11,Prepaid,195.47,3G,Phoenix,AZ,478,278,9
f30c176c,2826,2970.02,Prepaid,64.33,4G,San Diego,CA,372,3,10
3c774481,760,344.92,Prepaid,36.81,5G,Los Angeles,CA,491,296,7
4f506be1,1600,3918.95,Postpaid,116.46,5G,Philadelphia,PA,84,167,10
ae7f39b7,3467,263.07,Prepaid,40.01,3G,San Jose,CA,106,147,10
8cb2d10c,1180,2001.69,Postpaid,163.34,4G,Los Angeles,CA,206,26,8
d71b4be0,2338,1843.6,Prepaid,166.09,5G,San Jose,CA,430,6,5
f5fd1e0e,1771,2887.82,Prepaid,191.2,4G,San Jose,CA,347,160,4
ef511c9e,3315,3166.49,Prepaid,172.59,5G,New York,NY,332,43,3
438c0341,1965,3144.05,Postpaid,43.76,5G,Chicago,IL,381,289,5
74a8e2b9,1940,770.52,Postpaid,71.82,4G,Houston,TX,448,199,4
8b9d792b,1708,4790.52,Prepaid,37.05,5G,San Jose,CA,462,230,2
299c5d15,3462,2255.13,Prepaid,167.08,4G,San Jose,CA,451,89,1
e6939e67,376,1628.43,Prepaid,105.51,4G,San Antonio,TX,198,235,0
e8c5081e,1722,597.13,Prepaid,99.98,3G,Dallas,TX,183,79,3
793df178,2041,2169.45,Prepaid,125.46,4G,San Diego,CA,75,241,7
c06b08c6,2330,2087.26,Prepaid,177.32,3G,Chicago,IL,439,75,4
b4a8cdd9,3246,2147.81,Prepaid,149.28,5G,Houston,TX,285,135,9
ea456e31,2156,2154.21,Postpaid,19.16,3G,New York,NY,221,275,10
b6510c4d,305,157.88,Prepaid,177.55,5G,San Antonio,TX,422,60,9
6d5f0059,94,3498.97,Prepaid,144.33,5G,New York,NY,267,67,9
5c675a92,1640,3470.67,Prepaid,31.31,3G,Houston,TX,274,205,10
9037e0a9,2423,2609.43,Postpaid,77.45,5G,Los Angeles,CA,183,40,7
d09f777e,2614,4029.4,Postpaid,23.45,5G,Philadelphia,PA,267,78,3
81f7505a,1064,1362.67,Prepaid,120.56,4G,Philadelphia,PA,39,117,8
9dff050a,1926,3933.67,Prepaid,76.86,5G,San Diego,CA,93,72,5
a9817bb5,859,39.26,Prepaid,85.11,3G,San Antonio,TX,391,297,2
6f864d1f,3281,2027.94,Postpaid,36.18,5G,Houston,TX,211,187,7
1138a39d,1639,3715.49,Postpaid,60.59,3G,Dallas,TX,65,139,8
37a615fb,3363,1810.51,Prepaid,194.96,5G,Dallas,TX,189,23,9
3cac3647,835,2232.51,Prepaid,62.46,3G,New York,NY,179,178,2
4494c137,2603,1576.53,Prepaid,112.9,3G,Dallas,TX,393,208,0
d431fadd,591,2546.07,Prepaid,128.73,5G,San Jose,CA,234,76,4
a65cb42b,3197,1109.54,Postpaid,152.39,4G,New York,NY,365,186,7
3596c143,472,2614.62,Postpaid,71.78,5G,Chicago,IL,186,201,6
f609d312,544,4973.81,Prepaid,41.95,5G,Chicago,IL,7,196,0
60fe8ed4,2449,3063.83,Prepaid,10.69,5G,San Jose,CA,80,32,5
610f5576,695,1179.29,Prepaid,178.1,4G,Chicago,IL,463,255,10
0392b910,2096,380.84,Postpaid,36.07,3G,San Jose,CA,150,223,1
6b684e43,1526,3526.81,Prepaid,13.28,5G,Dallas,TX,356,62,10
ce769140,2454,2841.39,Prepaid,13.84,3G,Phoenix,AZ,433,147,5
941cd435,1637,1081.68,Prepaid,17.5,4G,San Jose,CA,202,92,0
de370927,598,4180.34,Postpaid,174.31,5G,Phoenix,AZ,255,239,3
4be39dfb,479,2755.99,Prepaid,120.73,5G,San Diego,CA,149,159,8
671dde7b,272,4053.42,Postpaid,112.84,3G,Chicago,IL,97,76,1
e6d44040,1207,1739.99,Prepaid,163.56,3G,Chicago,IL,100,265,2
d4b54fb3,1886,754.26,Postpaid,106.58,3G,San Diego,CA,495,96,0
c20d2f99,3252,2387.16,Prepaid,59.11,3G,Chicago,IL,2,218,7
4f86a4b8,263,1160.74,Prepaid,169.21,5G,Chicago,IL,186,204,4
4924a7f6,2106,2535.89,Prepaid,138.77,3G,Houston,TX,133,137,5
08b9b420,3211,3009.09,Postpaid,105.82,5G,Phoenix,AZ,488,66,6
148ce5fa,554,1484.13,Prepaid,65.89,3G,Philadelphia,PA,409,93,6
3d7b531d,1617,705.86,Postpaid,190.86,5G,Dallas,TX,173,126,10
3aaeca31,2902,4679.2,Prepaid,177.82,3G,San Jose,CA,499,132,7
ac998c97,2310,4596.66,Prepaid,68.88,4G,Phoenix,AZ,462,174,10
11555770,2015,1551.28,Prepaid,190.94,3G,San Diego,CA,113,71,2
d3c17482,1583,3217.91,Postpaid,178.32,3G,San Jose,CA,198,187,5
4e0951f7,171,45.41,Postpaid,130.44,5G,Houston,TX,8,245,6
4d0c4855,3137,3385.06,Postpaid,55.85,3G,Los Angeles,CA,231,155,4
e1bfdfd6,815,1086.45,Postpaid,155.22,5G,San Jose,CA,349,74,5
2b38cd4b,2423,104.18,Postpaid,81.47,3G,Philadelphia,PA,429,194,3
1166fe44,2315,3212.38,Postpaid,135.59,5G,Los Angeles,CA,356,242,3
0ad4d717,486,3830.48,Prepaid,146.74,3G,Dallas,TX,448,183,3
25704776,2809,4187.62,Prepaid,142.42,4G,Phoenix,AZ,406,237,6
03173a39,3198,2870.3,Postpaid,182.77,5G,Chicago,IL,412,60,8
2109c673,1774,2247.26,Prepaid,131.21,4G,Chicago,IL,197,104,0
f05b8d87,2671,4456.32,Postpaid,194.35,3G,San Diego,CA,172,119,10
f3621b47,700,1771.39,Prepaid,127.59,3G,San Antonio,TX,163,89,1
a7455eca,1017,2909.58,Postpaid,106.44,5G,Philadelphia,PA,216,116,0
b6fb0bd4,1049,3050.02,Postpaid,110.33,5G,Phoenix,AZ,148,237,1
6991f0e3,1533,538.76,Prepaid,150.24,3G,Dallas,TX,61,151,1
06b8b0bd,1503,966.61,Postpaid,87.85,5G,Los Angeles,CA,107,252,6
a51fe2c3,513,3366.53,Postpaid,110.39,4G,Phoenix,AZ,469,179,1
1aff44a3,2000,3626.79,Postpaid,174.19,5G,Houston,TX,29,162,9
fb526022,2868,2704.96,Prepaid,96.04,3G,San Jose,CA,378,184,1
f9d77cdc,1241,17.83,Prepaid,12.7,5G,Houston,TX,294,30,8
9a5ccee8,3318,3761.94,Postpaid,20.9,3G,Houston,TX,71,276,2
36995bb3,1447,3185.35,Postpaid,195.02,5G,Houston,TX,156,137,1
e119a1b3,3296,3725.5,Prepaid,154.96,4G,San Diego,CA,234,270,10
b281368e,967,3838.15,Prepaid,35.98,5G,San Antonio,TX,144,127,1
4f3b88d7,344,1713.5,Prepaid,68.65,4G,Phoenix,AZ,329,120,7
dfd0cdab,742,3261.13,Prepaid,10.17,5G,Chicago,IL,201,109,5
8194bbfa,669,1949.7,Prepaid,168.99,3G,Los Angeles,CA,359,282,10
ea3dfddf,2140,2261.88,Prepaid,110.06,5G,Philadelphia,PA,229,87,5
f13ae3a9,739,4935.54,Prepaid,82.54,3G,Phoenix,AZ,13,110,10
df141446,2136,4362.54,Prepaid,90.06,3G,San Jose,CA,193,271,7
ea064fc5,142,3810.37,Postpaid,134.44,3G,Los Angeles,CA,373,276,1
510c2fba,2831,3662.08,Prepaid,25.99,4G,Houston,TX,334,101,9
c626b9b6,715,3859.56,Prepaid,154.97,3G,Philadelphia,PA,191,58,1
18ea611a,2113,3187.2,Postpaid,127.27,4G,Houston,TX,81,92,7
6951dd2a,1540,3798.2,Prepaid,138.26,3G,Philadelphia,PA,171,143,0
9738cb5f,855,2680.16,Prepaid,14.67,3G,San Diego,CA,478,49,7
53deea6b,2817,3640.27,Prepaid,177.25,4G,Chicago,IL,499,264,1
a7e9c5a1,3342,3698.54,Postpaid,158.2,3G,San Jose,CA,351,169,7
eff931b4,207,1789.81,Prepaid,85.53,4G,San Diego,CA,197,170,7
4e5e2bbd,3166,690.86,Prepaid,15.8,4G,San Diego,CA,475,32,2
30567e87,1539,1276.25,Postpaid,150.97,3G,Los Angeles,CA,499,3,9
f79043b3,629,4240.06,Prepaid,199.9,4G,Philadelphia,PA,269,23,9
5a33cf00,549,2641.33,Postpaid,95.14,4G,Los Angeles,CA,133,298,7
6a2aaaef,1620,1600.62,Prepaid,50.25,4G,San Antonio,TX,86,221,4
c6386c0c,3333,3547.34,Postpaid,15.19,5G,New York,NY,464,4,3
a1480299,542,3329.35,Postpaid,109.58,5G,San Antonio,TX,352,45,4
2289987f,2730,1047.83,Postpaid,117.99,3G,Chicago,IL,93,217,7
1d3fc82c,3545,2519.11,Postpaid,70.36,3G,San Jose,CA,32,253,4
64adb2bd,3006,3751.41,Prepaid,130.19,5G,Houston,TX,7,202,6
3b17deb2,76,253.0,Postpaid,135.31,3G,Los Angeles,CA,252,170,0
b085c39d,1209,2910.15,Postpaid,53.08,5G,San Jose,CA,129,246,8
a7ad928c,2126,3138.13,Postpaid,126.76,5G,New York,NY,39,175,5
04c18663,1205,1661.85,Postpaid,193.88,3G,New York,NY,75,217,7
2736e202,3495,2278.77,Prepaid,104.54,3G,Phoenix,AZ,227,245,9
ec2878a3,1737,4385.38,Postpaid,105.28,4G,Phoenix,AZ,489,267,9
45bbad30,418,1943.51,Prepaid,90.8,5G,Phoenix,AZ,149,20,10
95c3d594,74,3140.66,Prepaid,43.82,4G,Dallas,TX,30,82,3
b42ac323,1010,3587.76,Prepaid,198.74,3G,New York,NY,146,62,1
8f90e717,2081,1025.01,Postpaid,178.01,5G,Chicago,IL,162,167,2
d121a0f1,591,852.48,Postpaid,106.2,5G,San Diego,CA,462,261,4
5b15b445,2785,1752.23,Prepaid,181.45,4G,Phoenix,AZ,405,182,5
ad5d94bb,47,1282.56,Prepaid,93.98,3G,San Jose,CA,4,81,8
a7a8be0a,1482,511.71,Postpaid,123.29,3G,San Antonio,TX,181,114,8
c4c322cd,2097,2489.02,Postpaid,175.05,3G,San Antonio,TX,133,163,4
81a94d42,3202,3763.58,Postpaid,113.37,3G,Los Angeles,CA,289,246,0
f96ba059,855,4694.49,Prepaid,67.47,5G,Phoenix,AZ,163,61,6
9c069974,2638,513.81,Postpaid,140.32,4G,New York,NY,441,33,10
b2ab7464,2330,791.48,Prepaid,84.61,4G,Houston,TX,328,251,1
f744fdff,1912,3200.22,Postpaid,69.73,4G,Houston,TX,254,47,8
ac3d3824,205,4391.86,Postpaid,165.72,3G,Philadelphia,PA,386,273,0
2a87d017,2574,1443.61,Postpaid,98.22,4G,Chicago,IL,276,207,10
78e02f0f,2321,1100.31,Postpaid,128.84,4G,Houston,TX,152,244,7
af9104a1,1431,1313.73,Prepaid,63.31,4G,Phoenix,AZ,276,265,7
7a56b799,1877,4503.21,Prepaid,150.42,3G,New York,NY,266,284,4
fd994579,1253,155.43,Prepaid,38.6,3G,San Jose,CA,160,242,3
005cfbb5,1158,1494.59,Postpaid,27.2,5G,Houston,TX,360,20,10
1cfbce70,3161,2130.01,Postpaid,22.86,4G,San Antonio,TX,365,72,0
9a15bc61,619,2430.41,Postpaid,103.52,4G,San Jose,CA,268,252,7
8ad5621f,2461,472.97,Postpaid,179.22,5G,Philadelphia,PA,28,135,0
fc15a7ce,2244,1060.12,Prepaid,152.07,5G,Phoenix,AZ,47,299,10
e38366f8,807,4779.4,Prepaid,34.56,4G,Chicago,IL,214,246,3
6cec974a,42,1033.33,Postpaid,18.33,3G,Philadelphia,PA,334,22,10
4e2049e1,503,1310.62,Prepaid,105.1,3G,San Jose,CA,426,116,2
31ef3496,3368,3396.48,Postpaid,54.38,3G,San Jose,CA,302,152,8
82a29e3d,1547,816.31,Postpaid,51.0,4G,San Diego,CA,46,55,7
186cfabd,3282,2200.7,Prepaid,16.82,4G,San Antonio,TX,228,223,9
f66e0396,1329,1904.62,Postpaid,105.51,4G,Chicago,IL,274,16,6
65ece431,2093,1420.91,Prepaid,59.2,4G,Los Angeles,CA,30,194,7
50b6df29,503,4901.71,Postpaid,82.43,4G,Chicago,IL,357,27,1
8ef89bd5,3483,2965.95,Postpaid,93.54,4G,San Jose,CA,354,227,10
e0743980,478,675.17,Postpaid,189.35,4G,Phoenix,AZ,314,279,5
8ad7d790,1496,3663.85,Prepaid,17.93,5G,New York,NY,89,131,3
08ee85c8,1630,1521.56,Postpaid,90.14,5G,Houston,TX,218,236,2
e5595666,2413,184.92,Prepaid,156.97,4G,New York,NY,104,46,2
676f8717,1122,3890.85,Postpaid,32.91,4G,Philadelphia,PA,33,115,2
011c877d,1308,4253.54,Prepaid,95.48,5G,San Diego,CA,55,98,6
134711b7,3473,4402.94,Postpaid,42.85,4G,New York,NY,389,90,10
6665a949,863,4220.02,Postpaid,142.21,4G,Los Angeles,CA,190,32,2
b82feacd,340,3659.47,Prepaid,49.63,3G,San Jose,CA,359,222,2
813ea979,1999,3406.7,Postpaid,19.42,3G,Philadelphia,PA,449,1,7
3c582c04,315,4245.32,Prepaid,78.91,4G,San Diego,CA,139,63,7
7ef7a41e,1535,2458.42,Postpaid,75.53,5G,Philadelphia,PA,367,122,1
28066cb4,45,2752.35,Prepaid,183.99,3G,New York,NY,63,159,2
3bcf8c3e,554,376.28,Prepaid,122.61,3G,San Antonio,TX,396,190,4
648507b7,2890,2222.62,Prepaid,57.21,5G,Dallas,TX,314,74,3
5ccfadb3,2375,1628.58,Postpaid,43.97,5G,Philadelphia,PA,462,238,8
54b8a487,2436,2165.15,Postpaid,97.48,3G,San Antonio,TX,149,116,3
47a45046,2610,2498.75,Postpaid,47.04,5G,Chicago,IL,374,247,5
a409e380,1979,3403.24,Postpaid,176.7,3G,Philadelphia,PA,271,219,3
28f872f9,225,2742.0,Prepaid,111.35,4G,Philadelphia,PA,344,45,6
178454c9,1564,3689.15,Postpaid,60.45,5G,San Jose,CA,3,271,10
593dda56,2186,2038.12,Prepaid,119.86,4G,San Diego,CA,284,31,4
69c18018,2875,417.22,Postpaid,35.22,3G,Dallas,TX,146,214,3
099195cc,233,269.72,Postpaid,31.55,3G,Phoenix,AZ,401,143,5
536363c2,3366,2348.6,Postpaid,12.76,4G,Houston,TX,279,32,2
3ed9efa4,2380,3032.1,Prepaid,75.07,3G,Houston,TX,437,294,5
d3783ca2,315,883.92,Prepaid,113.42,5G,San Jose,CA,272,299,9
51a1068a,2112,4647.71,Prepaid,182.25,5G,Philadelphia,PA,275,284,4
d8f5de0b,397,2754.17,Postpaid,92.01,5G,Houston,TX,202,257,0
110ee8f1,3179,3316.92,Prepaid,185.26,3G,Dallas,TX,347,162,4
b7487eaf,799,3209.89,Postpaid,160.15,5G,Houston,TX,249,35,4
133ac743,2982,1635.71,Postpaid,82.64,3G,Dallas,TX,380,192,7
a622839f,119,354.4,Postpaid,193.45,3G,Chicago,IL,68,39,1
f2e13d54,1285,1128.15,Postpaid,144.55,4G,Dallas,TX,212,46,6
b57f4bf4,2357,1585.7,Prepaid,35.05,3G,Houston,TX,210,184,10
