Customer_ID,Age,Gender,Income,Service_Usage,Purchase_History,Segment
694,36,Female,79886,23,373,High-Value
695,25,Male,43563,34,24,Low-Value
696,65,Male,23712,98,201,Medium-Value
697,62,Male,114067,16,219,Low-Value
698,18,Male,65489,34,7,Low-Value
699,39,Female,52664,71,6,Low-Value
700,69,Female,130799,33,118,Medium-Value
701,34,Male,32420,68,161,High-Value
702,24,Male,74610,43,85,High-Value
703,42,Male,25315,64,366,Medium-Value
704,62,Male,90917,71,248,Medium-Value
705,21,Male,95033,18,166,Medium-Value
706,53,Male,114576,68,428,Medium-Value
707,23,Male,137862,61,145,Medium-Value
708,48,Female,117911,75,31,High-Value
709,36,Female,99030,20,421,High-Value
710,61,Female,83910,11,395,Low-Value
711,56,Female,117288,79,220,High-Value
712,44,Male,80972,46,133,Medium-Value
713,27,Male,141075,64,64,Medium-Value
714,43,Male,110893,81,76,Low-Value
715,36,Male,75919,98,131,Low-Value
716,56,Male,102486,76,312,Medium-Value
717,20,Female,101288,28,319,Medium-Value
718,62,Male,122926,48,361,High-Value
719,30,Female,24132,35,38,Medium-Value
720,67,Male,147153,8,54,Low-Value
721,45,Female,61598,91,130,Medium-Value
722,37,Male,113812,22,218,Medium-Value
723,45,Female,125299,24,2,High-Value
724,25,Male,40551,66,246,Low-Value
725,58,Male,112511,95,140,High-Value
726,56,Male,88206,86,296,Low-Value
727,18,Male,94900,64,258,Medium-Value
728,20,Female,46296,65,105,Medium-Value
729,30,Male,110216,14,381,High-Value
730,45,Female,38066,25,336,High-Value
731,66,Male,48892,3,478,Low-Value
732,42,Female,95577,5,185,Low-Value
733,50,Male,94590,65,303,Medium-Value
734,55,Male,97173,54,494,Medium-Value
735,23,Female,96293,19,244,Medium-Value
736,61,Male,84771,97,164,Medium-Value
737,62,Male,126794,54,132,Medium-Value
738,49,Female,47484,94,203,Medium-Value
739,62,Male,97865,76,408,Low-Value
740,64,Female,119074,10,210,Low-Value
741,38,Male,149920,98,347,Medium-Value
742,33,Female,47115,16,101,Low-Value
743,38,Female,46038,46,446,Medium-Value
744,28,Female,56622,29,386,High-Value
745,54,Female,55886,15,271,High-Value
746,53,Male,71284,48,459,Medium-Value
747,52,Male,29901,11,475,Low-Value
748,36,Female,76377,34,49,Low-Value
749,37,Male,102910,36,368,Medium-Value
750,35,Male,69862,30,239,High-Value
751,64,Male,138992,99,215,High-Value
752,58,Female,140055,73,291,Medium-Value
753,66,Male,131826,82,372,Low-Value
754,31,Male,52806,19,350,Low-Value
755,32,Female,37659,68,431,High-Value
756,48,Male,134306,70,280,Low-Value
757,18,Female,43453,33,467,Medium-Value
758,20,Female,50498,96,316,High-Value
759,33,Female,90393,80,477,Medium-Value
760,40,Male,36312,75,77,Low-Value
761,28,Male,21436,22,304,High-Value
762,29,Female,47569,36,151,Low-Value
763,27,Female,78813,23,396,High-Value
764,49,Female,136787,63,497,High-Value
765,33,Female,110485,26,496,High-Value
766,25,Female,93229,60,297,Low-Value
767,55,Female,65986,95,157,Medium-Value
768,29,Male,122555,93,198,Low-Value
769,41,Female,73177,5,435,Medium-Value
770,45,Female,148541,54,384,Medium-Value
771,25,Female,29305,38,407,Low-Value
772,45,Male,52646,62,287,Medium-Value
773,53,Male,112838,25,493,Low-Value
774,43,Male,96126,98,405,High-Value
775,25,Male,140900,12,24,Medium-Value
776,67,Female,137922,22,456,Low-Value
777,45,Male,144145,9,492,Low-Value
778,45,Female,60430,84,9,High-Value
779,54,Female,142238,29,406,Medium-Value
780,58,Female,88659,44,132,Medium-Value
781,53,Female,135341,93,77,Medium-Value
782,44,Female,24158,27,226,High-Value
783,34,Female,94236,55,131,High-Value
784,26,Male,96067,81,485,Low-Value
785,50,Male,47738,5,376,Low-Value
786,37,Male,29879,52,412,Medium-Value
787,30,Male,25543,13,90,Low-Value
788,45,Male,132284,42,498,High-Value
789,65,Female,67924,15,117,Medium-Value
790,46,Male,62348,79,110,Low-Value
791,30,Male,104117,18,377,Low-Value
792,63,Male,56679,50,354,Medium-Value
793,52,Female,99118,2,271,Low-Value
794,23,Female,63888,87,392,Medium-Value
795,35,Female,50276,13,432,Low-Value
796,68,Male,123539,68,227,Medium-Value
797,22,Male,24799,47,472,Low-Value
798,64,Male,110627,89,244,High-Value
799,42,Male,113770,75,308,Medium-Value
800,19,Male,132529,50,55,Medium-Value
801,27,Female,144713,12,37,Medium-Value
802,47,Male,140048,13,388,Medium-Value
803,67,Female,110141,9,55,Low-Value
804,62,Male,80558,59,12,Low-Value
805,22,Female,135013,45,403,High-Value
806,50,Female,56534,70,463,Low-Value
807,18,Female,51668,43,185,High-Value
808,35,Female,24111,74,478,Medium-Value
809,49,Male,44686,23,237,Low-Value
810,64,Male,92551,79,293,High-Value
811,66,Male,92392,45,204,Low-Value
812,28,Female,36490,23,211,Low-Value
813,38,Male,55194,34,226,Medium-Value
814,43,Male,34497,16,7,Medium-Value
815,42,Male,139066,63,220,Medium-Value
816,39,Male,73516,51,311,Low-Value
817,44,Female,137219,32,28,High-Value
818,66,Female,108730,38,477,Medium-Value
819,30,Male,64104,56,293,High-Value
820,50,Male,25316,69,212,High-Value
821,51,Male,58130,17,189,Low-Value
822,58,Female,90229,86,75,Medium-Value
823,52,Female,127294,39,242,Low-Value
824,18,Female,49954,41,114,Medium-Value
825,38,Male,133437,48,167,Medium-Value
826,65,Female,41652,82,106,High-Value
827,23,Female,34178,28,151,Low-Value
828,45,Female,128933,77,436,High-Value
829,34,Female,71163,50,366,Medium-Value
830,22,Female,34751,1,84,Medium-Value
831,48,Male,85961,50,212,Medium-Value
832,22,Male,23044,19,267,Medium-Value
833,55,Male,83165,98,322,Medium-Value
834,20,Male,31480,59,269,High-Value
835,40,Female,85439,68,461,Medium-Value
836,54,Male,63874,67,425,Low-Value
837,54,Male,124533,41,177,Medium-Value
838,27,Male,86775,10,271,High-Value
839,27,Female,26566,28,312,Medium-Value
840,36,Male,105311,34,182,High-Value
841,34,Female,122517,39,159,High-Value
842,38,Female,73149,83,189,Medium-Value
843,31,Female,23006,56,186,Medium-Value
844,26,Male,92561,52,471,High-Value
845,63,Female,39423,3,444,Medium-Value
846,18,Male,124862,23,309,Low-Value
847,68,Male,110710,17,470,Low-Value
848,62,Male,112199,71,246,Low-Value
849,30,Female,53952,26,317,High-Value
850,21,Female,47326,18,464,High-Value
851,18,Male,137272,46,384,Low-Value
852,66,Female,51139,70,42,High-Value
853,57,Female,82103,31,285,High-Value
854,49,Female,132734,93,468,Medium-Value
855,51,Male,80857,9,476,High-Value
856,45,Female,93638,35,411,Low-Value
857,48,Female,132173,81,300,Low-Value
858,25,Male,92652,60,477,Low-Value
859,56,Female,32937,76,389,Low-Value
860,43,Male,146934,63,436,High-Value
861,51,Female,50161,52,369,Low-Value
862,20,Female,24383,48,362,Medium-Value
863,67,Female,105856,61,486,Medium-Value
864,29,Female,136387,24,437,High-Value
865,18,Female,90043,74,436,Low-Value
866,61,Female,34735,58,294,Low-Value
867,22,Male,79919,64,428,High-Value
868,47,Female,115249,30,181,High-Value
869,47,Female,102055,29,371,High-Value
870,34,Female,87561,10,386,Medium-Value
871,65,Male,105455,39,365,High-Value
872,64,Male,57622,55,182,Low-Value
873,40,Male,58135,28,340,Medium-Value
874,32,Female,55658,18,491,Medium-Value
875,54,Female,104677,41,495,Low-Value
876,38,Male,49696,81,461,Medium-Value
877,31,Male,23773,75,218,Medium-Value
878,19,Male,44956,65,163,Low-Value
879,28,Female,141340,81,46,Low-Value
880,68,Male,35819,46,456,High-Value
881,56,Female,21528,60,92,High-Value
882,55,Female,147781,9,105,High-Value
883,51,Female,106491,45,207,Medium-Value
884,55,Male,64588,60,439,High-Value
885,67,Female,90585,28,498,Medium-Value
886,51,Male,119152,97,328,Low-Value
887,35,Male,147872,3,139,High-Value
888,47,Male,40511,51,29,Medium-Value
889,32,Male,30119,8,251,Medium-Value
890,44,Female,95893,70,453,Medium-Value
891,68,Female,36167,59,191,Medium-Value
892,51,Female,76503,61,47,Low-Value
893,69,Female,130782,58,367,High-Value
894,55,Male,140554,70,251,High-Value
895,50,Male,107789,93,263,Medium-Value
896,41,Male,54889,12,373,Medium-Value
897,32,Male,65678,9,64,High-Value
898,47,Female,115334,49,338,High-Value
899,59,Male,80262,83,320,Medium-Value
900,68,Female,24681,17,348,Medium-Value
901,34,Male,100291,54,268,Low-Value
902,22,Male,86008,44,12,Medium-Value
903,46,Male,136475,32,292,High-Value
904,21,Male,118417,35,29,Medium-Value
905,27,Female,33690,78,139,High-Value
906,34,Female,45912,49,437,Medium-Value
907,27,Female,26473,54,454,Medium-Value
908,34,Female,61298,16,85,Medium-Value
909,37,Male,38669,85,74,Low-Value
910,41,Male,119500,12,251,High-Value
911,22,Female,101998,88,224,Low-Value
912,51,Female,40943,98,47,Low-Value
913,23,Male,58785,8,417,Medium-Value
914,19,Male,120956,21,81,High-Value
915,30,Female,83427,48,451,High-Value
916,60,Female,82001,8,121,Medium-Value
917,60,Female,81724,28,43,Medium-Value
918,65,Male,139006,80,146,High-Value
919,28,Female,30832,10,74,Low-Value
920,68,Female,25385,52,53,High-Value
921,64,Female,115898,15,233,High-Value
922,40,Female,34708,4,295,High-Value
923,33,Female,78600,90,363,High-Value
924,48,Male,43438,79,200,Low-Value
925,28,Female,102747,96,162,Medium-Value
926,33,Male,100107,62,37,High-Value
927,25,Female,80062,4,425,Low-Value
928,21,Female,85428,41,97,Low-Value
929,57,Female,106843,73,49,Low-Value
930,21,Male,31002,99,384,Low-Value
931,42,Male,56153,55,10,Medium-Value
932,20,Male,42440,28,40,Medium-Value
933,49,Female,87501,47,402,Medium-Value
934,20,Female,52556,9,153,High-Value
935,44,Male,87963,2,106,Medium-Value
936,46,Male,121145,67,41,Low-Value
937,49,Female,110725,48,164,Medium-Value
938,67,Male,110674,69,258,Low-Value
939,68,Female,26563,74,211,Medium-Value
940,36,Male,99923,28,202,Medium-Value
941,38,Male,25840,79,433,Medium-Value
942,22,Male,35154,14,195,Medium-Value
943,35,Female,44194,46,53,Medium-Value
944,45,Female,85020,87,147,High-Value
945,59,Male,66861,13,499,High-Value
946,39,Female,42448,16,282,Low-Value
947,38,Female,116460,94,310,High-Value
948,23,Female,43528,40,243,Medium-Value
949,18,Female,49402,72,51,Medium-Value
950,22,Male,24352,81,495,Medium-Value
951,58,Female,20184,30,409,Low-Value
952,29,Female,30384,81,114,Low-Value
953,43,Male,34319,99,273,Low-Value
954,63,Female,140497,65,458,Medium-Value
955,51,Female,40449,58,120,Medium-Value
956,66,Female,76333,88,189,Low-Value
957,31,Male,61205,48,46,Low-Value
958,43,Male,146966,49,243,Low-Value
959,62,Female,30426,89,311,Low-Value
960,44,Female,27504,2,50,High-Value
961,26,Male,76578,89,331,High-Value
962,43,Male,78209,14,11,Low-Value
963,64,Male,136775,97,396,Low-Value
964,39,Female,53368,17,424,Low-Value
965,64,Female,126108,31,48,High-Value
966,47,Male,131553,10,377,Medium-Value
967,60,Female,123841,70,56,Medium-Value
968,65,Female,72185,89,8,Medium-Value
969,34,Female,117630,37,472,Medium-Value
970,43,Female,136744,64,14,Low-Value
971,53,Female,100221,30,215,High-Value
972,18,Female,145011,34,370,Medium-Value
973,25,Female,28724,18,440,Medium-Value
974,66,Male,25084,88,245,Medium-Value
975,52,Male,54810,63,54,Medium-Value
976,69,Male,142648,49,484,Low-Value
977,32,Male,102277,56,273,High-Value
978,64,Male,102297,91,429,High-Value
979,39,Male,145099,58,389,Low-Value
980,31,Male,98872,27,131,Medium-Value
981,43,Male,40872,55,9,High-Value
982,45,Male,98950,85,212,Medium-Value
983,40,Female,90333,19,122,Medium-Value
984,31,Female,88843,23,114,High-Value
985,41,Male,132025,47,20,High-Value
986,19,Female,118104,79,499,Low-Value
987,62,Female,22596,66,339,Medium-Value
988,43,Male,37167,99,21,High-Value
989,31,Male,107844,51,208,High-Value
990,68,Male,137067,84,33,Medium-Value
991,24,Female,109751,28,133,High-Value
992,20,Female,149817,57,408,Low-Value
993,64,Male,97331,58,191,Medium-Value
994,40,Female,100520,15,463,Medium-Value
995,63,Female,78326,16,26,Low-Value
996,60,Female,97670,97,364,Medium-Value
997,64,Male,30782,47,89,High-Value
998,62,Female,62002,63,92,Medium-Value
999,35,Female,107187,12,33,Medium-Value
1000,55,Female,44022,43,238,Medium-Value
1001,52,Female,104458,84,18,Medium-Value
1002,68,Female,34618,29,274,Medium-Value
1003,32,Female,37245,49,422,High-Value
1004,42,Female,103796,3,289,Low-Value
1005,54,Male,30027,69,27,Medium-Value
1006,45,Male,33986,60,305,Medium-Value
1007,27,Female,130704,66,434,Medium-Value
1008,56,Male,23526,87,399,Medium-Value
1009,34,Female,111797,90,108,High-Value
1010,56,Female,64361,26,461,High-Value
1011,39,Female,87158,71,436,High-Value
1012,43,Male,58286,74,226,Medium-Value
1013,61,Female,49533,69,324,Medium-Value
1014,42,Female,120961,47,355,Low-Value
1015,34,Male,38316,76,19,Medium-Value
1016,30,Male,28699,96,223,Low-Value
1017,37,Female,99491,42,281,Low-Value
1018,42,Male,147441,31,104,Low-Value
1019,21,Male,117079,22,332,Low-Value
1020,27,Female,138166,17,332,Medium-Value
1021,20,Female,120960,84,362,Medium-Value
1022,58,Female,78465,20,409,High-Value
1023,62,Male,36673,8,289,Low-Value
1024,35,Male,43395,98,444,Medium-Value
1025,64,Male,124162,49,37,Medium-Value
1026,53,Female,43707,87,348,Medium-Value
1027,64,Male,104749,38,380,Medium-Value
1028,39,Male,95937,53,244,Medium-Value
1029,51,Female,149647,28,43,Medium-Value
1030,64,Female,140650,77,126,Low-Value
1031,25,Female,106732,29,9,Low-Value
1032,57,Male,76416,72,14,Low-Value
1033,66,Female,111512,11,131,Low-Value
1034,61,Male,28758,47,325,High-Value
1035,36,Male,87009,45,184,Low-Value
1036,59,Female,33281,18,282,High-Value
1037,58,Female,148116,50,383,Low-Value
1038,54,Female,134268,89,53,High-Value
1039,23,Female,52548,49,41,Medium-Value
1040,69,Female,38371,22,338,Low-Value
1041,43,Male,113899,45,358,Medium-Value
1042,51,Male,97593,61,21,Medium-Value
1043,62,Male,125977,99,377,Medium-Value
1044,23,Female,39644,93,295,Medium-Value
1045,54,Male,113659,21,208,High-Value
1046,50,Female,43874,71,488,Medium-Value
1047,39,Female,108659,61,151,High-Value
1048,38,Male,34281,76,477,Medium-Value
1049,23,Male,88787,36,458,High-Value
1050,23,Female,42289,24,442,Medium-Value
1051,65,Male,139988,32,69,Medium-Value
1052,21,Female,25054,91,331,Medium-Value
1053,47,Male,120020,96,413,Medium-Value
1054,28,Male,127508,59,318,Medium-Value
1055,47,Male,132410,96,437,Low-Value
1056,48,Male,86846,96,301,Low-Value
1057,41,Male,114682,90,27,Low-Value
1058,26,Female,69769,75,116,Medium-Value
1059,20,Male,49312,82,418,Medium-Value
1060,68,Male,116517,5,142,High-Value
1061,48,Male,134186,16,41,Medium-Value
1062,57,Female,24257,11,106,Low-Value
1063,54,Female,35846,35,74,Medium-Value
1064,53,Female,42483,75,60,Medium-Value
1065,41,Female,46558,42,298,High-Value
1066,48,Female,63188,87,122,High-Value
1067,23,Male,33012,98,435,High-Value
1068,19,Male,53236,81,203,Medium-Value
1069,37,Male,124209,10,11,Medium-Value
1070,45,Female,65076,82,419,Medium-Value
1071,28,Female,68402,8,147,Medium-Value
1072,21,Male,114467,26,216,Low-Value
1073,32,Female,52076,3,374,Low-Value
1074,23,Female,100337,59,321,Low-Value
1075,66,Female,135827,88,460,Medium-Value
1076,47,Male,95164,3,445,Medium-Value
1077,55,Male,94264,38,303,Low-Value
1078,68,Female,37335,2,14,High-Value
1079,19,Female,142700,99,67,High-Value
1080,32,Female,63773,17,180,Medium-Value
1081,28,Female,72158,73,365,Medium-Value
1082,25,Male,48570,36,242,High-Value
1083,43,Female,107995,86,160,Low-Value
1084,68,Male,60658,95,464,Medium-Value
1085,62,Male,79184,98,486,Medium-Value
1086,61,Male,140640,88,10,Medium-Value
1087,22,Female,92613,73,124,Medium-Value
1088,23,Male,78194,2,273,High-Value
1089,43,Male,87507,85,241,High-Value
1090,21,Female,131872,34,424,High-Value
1091,36,Female,53959,27,452,Low-Value
1092,37,Female,73072,37,447,Medium-Value
1093,50,Male,65588,71,143,Medium-Value
1094,37,Female,60533,22,353,Medium-Value
1095,66,Male,128558,68,167,Medium-Value
1096,29,Male,140881,14,57,Medium-Value
1097,64,Female,88582,98,138,High-Value
1098,18,Male,81743,23,327,Low-Value
1099,43,Male,64518,44,353,Medium-Value
1100,31,Male,32703,89,17,Medium-Value
1101,55,Male,69456,65,332,Medium-Value
1102,54,Female,75491,79,273,Low-Value
1103,28,Male,28043,96,367,Medium-Value
1104,53,Female,123212,78,376,High-Value
1105,30,Male,145727,61,400,Low-Value
1106,60,Male,128931,85,375,Medium-Value
1107,20,Female,88340,55,334,High-Value
1108,50,Male,30176,71,3,High-Value
1109,23,Male,23936,85,243,Low-Value
1110,67,Male,51174,50,108,Low-Value
1111,27,Male,102632,12,51,Low-Value
1112,22,Male,108768,79,370,Low-Value
1113,40,Male,145775,15,350,Medium-Value
1114,27,Female,128177,17,174,Medium-Value
1115,61,Female,45909,34,116,Medium-Value
1116,19,Female,64158,35,183,Low-Value
1117,30,Male,28366,39,361,Medium-Value
1118,57,Male,105125,78,355,Low-Value
1119,19,Male,74337,55,154,High-Value
1120,37,Female,144296,59,247,Low-Value
1121,18,Male,79331,5,76,Medium-Value
1122,54,Female,132918,30,415,Low-Value
1123,26,Male,82197,4,244,High-Value
1124,34,Male,92042,15,81,High-Value
1125,26,Male,70924,35,229,High-Value
1126,28,Female,48842,74,72,Medium-Value
1127,32,Male,37458,55,403,Medium-Value
1128,41,Female,107367,66,218,Low-Value
1129,55,Male,85382,60,452,Medium-Value
1130,52,Male,147640,24,399,High-Value
1131,47,Female,94319,92,243,High-Value
1132,48,Male,31170,22,367,High-Value
1133,66,Male,139952,44,314,Low-Value
1134,22,Male,100145,32,78,Low-Value
1135,61,Male,125626,95,158,Low-Value
1136,67,Female,64942,83,48,Medium-Value
1137,31,Female,108571,51,312,High-Value
1138,28,Male,36208,85,298,High-Value
1139,26,Male,55178,3,24,Medium-Value
1140,51,Female,99172,70,110,Low-Value
1141,29,Male,29039,32,52,High-Value
1142,52,Female,34990,2,427,High-Value
1143,52,Male,26441,88,290,Low-Value
1144,18,Female,94221,59,444,Medium-Value
1145,57,Female,143425,91,467,High-Value
1146,39,Female,149327,73,259,Low-Value
1147,46,Female,99314,77,324,High-Value
1148,25,Male,65959,14,139,Low-Value
1149,28,Male,46862,51,397,High-Value
1150,58,Female,47273,11,306,High-Value
1151,54,Female,113949,78,338,Medium-Value
1152,31,Female,62500,80,275,High-Value
1153,47,Female,143763,10,44,Medium-Value
1154,52,Male,23956,84,417,Medium-Value
1155,38,Female,92089,80,422,Medium-Value
1156,54,Female,108789,58,259,Medium-Value
1157,22,Female,109451,34,113,Medium-Value
1158,36,Female,137782,80,227,High-Value
1159,31,Female,22365,78,65,Low-Value
1160,43,Female,92204,53,163,Low-Value
1161,21,Female,25000,28,164,High-Value
1162,42,Male,77072,18,166,Medium-Value
1163,62,Female,72499,26,39,Medium-Value
1164,59,Female,145951,7,153,High-Value
1165,42,Female,89211,45,320,Medium-Value
1166,35,Male,32907,98,360,Medium-Value
1167,57,Male,37336,45,269,High-Value
1168,25,Male,105220,71,324,High-Value
1169,56,Female,113847,97,326,Low-Value
1170,57,Female,72331,35,75,Medium-Value
1171,31,Female,100672,52,257,High-Value
1172,49,Male,129459,21,200,Low-Value
1173,68,Female,97755,28,438,Low-Value
1174,55,Male,88783,96,98,High-Value
1175,50,Male,89951,44,104,Low-Value
1176,40,Male,72509,80,372,Medium-Value
1177,32,Male,147851,56,393,Medium-Value
1178,50,Male,26472,10,164,Medium-Value
1179,42,Female,42380,23,113,Low-Value
1180,34,Female,123152,48,103,High-Value
1181,50,Male,47280,52,490,Medium-Value
1182,64,Female,41859,15,37,Medium-Value
1183,19,Female,119341,55,106,Medium-Value
1184,31,Male,68402,43,187,Medium-Value
1185,57,Male,28262,50,364,Medium-Value
1186,57,Female,31066,6,21,High-Value
1187,68,Female,35554,33,148,Medium-Value
1188,56,Female,27008,62,486,Medium-Value
1189,68,Female,107851,55,129,Low-Value
1190,23,Male,100799,39,483,Medium-Value
